candidate_id,stem,seed,source_row_index,neoplastic_centroid_count,inflammatory_centroid_count,candidate_order,seed_index,config_id,green_sd,controlnet_strength,denoising_steps,spatial_score
candidate_0838,TCGA-BH-A0BG_x58368_y23552_BR,14950184,1081,26,2,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.8627450980392157
candidate_0839,TCGA-BH-A0HP_x34816_y56320_BL,423059976,1082,3,2,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.8928571428571429
candidate_0840,TCGA-D8-A1JN_x9216_y46080_TR,309862402,1083,4,3,9,1,cfg01_gm1_c2_s30,-1.0,2.0,30,0.85
candidate_0841,TCGA-AO-A0JI_x69632_y11264_TL,1442494368,1085,8,22,8,0,cfg01_gm1_c2_s30,-1.0,2.0,30,0.5057471264367817
candidate_0842,TCGA-A8-A09I_x27648_y26624_BR,1206346372,1086,20,2,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.7627118644067796
candidate_0843,TCGA-EW-A3U0_x118784_y28672_BL,1610458400,1087,12,30,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.6805555555555556
candidate_0844,TCGA-BH-AB28_x63488_y17408_TL,1042436648,1088,150,1,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.961783439490446
candidate_0845,TCGA-EW-A1P5_x172032_y45056_TR,444033008,1089,36,1,10,2,cfg01_gm1_c2_s30,-1.0,2.0,30,0.7755102040816326
candidate_0846,TCGA-E9-A1RE_x18432_y43008_BR,1562805081,1090,114,2,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.9224806201550388
candidate_0847,TCGA-B6-A0RT_x28672_y29696_BL,1525020371,1091,5,57,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.7796610169491526
candidate_0848,TCGA-AN-A04D_x8192_y20480_BR,320203905,1092,12,4,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.8666666666666667
candidate_0849,TCGA-E2-A1LB_x52224_y65536_BR,1044834860,1094,17,3,12,4,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8181818181818182
candidate_0850,TCGA-BH-A0BG_x58368_y23552_TR,110413685,1095,17,5,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.8461538461538461
candidate_0851,TCGA-BH-A18P_x37888_y45056_TR,2147212300,1096,85,2,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.8490566037735849
candidate_0852,TCGA-A8-A08A_x63488_y43008_TL,78885303,1097,47,1,12,4,cfg01_gm1_c2_s30,-1.0,2.0,30,0.9807692307692308
candidate_0853,TCGA-E2-A15P_x61440_y37888_TR,79366459,1098,58,1,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.8026315789473685
candidate_0854,TCGA-A7-A13G_x66560_y21504_BL,1430753120,1099,4,6,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.7111111111111111
candidate_0855,TCGA-A8-A0AB_x13312_y17408_BL,786396711,1100,32,2,15,7,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8461538461538461
candidate_0856,TCGA-AR-A0U3_x83968_y51200_TL,102025210,1101,94,22,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.7586206896551724
candidate_0857,TCGA-LD-A66U_x60416_y40960_BR,1081549217,1103,75,3,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.822429906542056
candidate_0858,TCGA-BH-AB28_x61440_y23552_BL,612716119,1104,7,7,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.6842105263157895
candidate_0859,TCGA-A7-A6VX_x20480_y18432_TL,892706419,1105,52,8,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.8068181818181818
candidate_0860,TCGA-B6-A0IM_x73728_y13312_BL,1425493433,1108,127,1,2,2,cfg00_g0_c2_s30,0.0,2.0,30,1.0
candidate_0861,TCGA-EW-A1PH_x22528_y47104_BR,2130790371,1109,55,1,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.9166666666666666
candidate_0862,TCGA-E2-A14V_x61440_y39936_TR,1540503043,1111,38,5,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.6470588235294118
candidate_0863,TCGA-C8-A12N_x49152_y31744_BR,814558785,1112,22,2,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.7586206896551724
candidate_0864,TCGA-B6-A0IG_x71680_y50176_TL,1278355269,1113,56,2,8,0,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8172043010752689
candidate_0865,TCGA-S3-A6ZG_x14336_y23552_BL,1285572410,1114,8,1,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.7520661157024794
candidate_0866,TCGA-C8-A138_x60416_y24576_TL,1960981134,1115,73,10,8,0,cfg01_gm1_c2_s30,-1.0,2.0,30,0.797752808988764
candidate_0867,TCGA-C8-A12U_x61440_y15360_TR,354966132,1116,45,12,12,4,cfg01_gm1_c2_s30,-1.0,2.0,30,0.7849462365591398
candidate_0868,TCGA-A8-A07W_x44032_y81920_BR,774992513,1117,86,2,14,6,cfg01_gm1_c2_s30,-1.0,2.0,30,0.935483870967742
candidate_0869,TCGA-AR-A1AT_x94208_y39936_TL,190371381,1118,50,6,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.8481012658227848
candidate_0870,TCGA-E2-A1B5_x65536_y23552_TR,1185863742,1119,2,29,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.8955223880597015
candidate_0871,TCGA-A2-A0CW_x65536_y47104_TR,534538756,1120,38,18,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.775
candidate_0872,TCGA-LL-A5YL_x51200_y47104_BR,1074444309,1121,10,3,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.7692307692307693
candidate_0873,TCGA-BH-A0HU_x44032_y35840_TL,1497774241,1122,26,1,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.8909090909090909
candidate_0874,TCGA-AR-A0TT_x44032_y21504_BR,512765924,1123,53,32,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.8380281690140845
candidate_0875,TCGA-A2-A3XX_x63488_y40960_BL,582457151,1124,51,2,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.75
candidate_0876,TCGA-E2-A15F_x67584_y56320_TL,378564412,1125,37,8,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.7714285714285715
candidate_0877,TCGA-BH-A0BZ_x90112_y24576_BL,722285309,1126,8,7,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.7857142857142857
candidate_0878,TCGA-D8-A1JD_x44032_y49152_TL,1528141848,1127,37,2,13,5,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8243243243243243
candidate_0879,TCGA-A8-A0A7_x22528_y35840_BR,2042332908,1129,21,21,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.6666666666666666
candidate_0880,TCGA-A2-A0YJ_x24576_y15360_BR,2029544019,1130,88,6,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.8571428571428571
candidate_0881,TCGA-A2-A0SW_x66560_y28672_TL,1721383351,1131,8,2,14,6,cfg01_gm1_c2_s30,-1.0,2.0,30,0.5333333333333333
candidate_0882,TCGA-BH-A0C7_x73728_y50176_BR,1881520137,1132,16,2,8,0,cfg01_gm1_c2_s30,-1.0,2.0,30,0.9111111111111112
candidate_0883,TCGA-E9-A1N5_x54272_y20480_TR,2144294509,1133,2,9,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.8467741935483871
candidate_0884,TCGA-A8-A08B_x9216_y62464_BL,541979510,1134,29,2,14,6,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8604651162790697
candidate_0885,TCGA-A8-A06Y_x26624_y23552_TR,224138288,1135,47,1,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.9074074074074074
candidate_0886,TCGA-AR-A1AU_x93184_y61440_BR,1048227661,1136,47,2,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.9152542372881356
candidate_0887,TCGA-EW-A2FS_x20480_y76800_BL,1179399935,1137,4,14,15,7,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8292682926829268
candidate_0888,TCGA-A8-A09T_x12288_y25600_TL,519810617,1138,3,4,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.9615384615384616
candidate_0889,TCGA-E2-A14T_x65536_y41984_TL,817866551,1140,34,3,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.7021276595744681
candidate_0890,TCGA-C8-A12T_x48128_y45056_BR,1284192283,1141,21,2,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.7741935483870968
candidate_0891,TCGA-EW-A423_x70656_y69632_BL,1652485973,1142,25,7,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.875
candidate_0892,TCGA-D8-A1X9_x27648_y66560_TL,1706067108,1143,51,2,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.796875
candidate_0893,TCGA-S3-AA10_x40960_y3072_BR,1901187551,1144,28,41,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.695906432748538
candidate_0894,TCGA-AC-A3YJ_x33792_y18432_BR,366474506,1145,117,3,15,7,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8636363636363636
candidate_0895,TCGA-D8-A1JM_x26624_y35840_TR,1236905589,1146,72,8,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.8804347826086957
candidate_0896,TCGA-D8-A1JD_x37888_y54272_TL,409200496,1149,17,1,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.6153846153846154
candidate_0897,TCGA-B6-A0X5_x93184_y38912_BL,1108639672,1150,168,1,8,0,cfg01_gm1_c2_s30,-1.0,2.0,30,0.9883040935672516
candidate_0898,TCGA-A2-A0ES_x56320_y41984_TL,517953814,1151,47,17,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.8666666666666667
candidate_0899,TCGA-C8-A12Q_x51200_y50176_BL,923624965,1152,4,2,11,3,cfg01_gm1_c2_s30,-1.0,2.0,30,0.7391304347826086
candidate_0900,TCGA-AQ-A54N_x34816_y33792_TL,39331386,1153,109,1,8,0,cfg01_gm1_c2_s30,-1.0,2.0,30,0.9821428571428572
candidate_0901,TCGA-D8-A3Z6_x34816_y27648_BL,483607873,1154,25,1,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.6829268292682927
candidate_0902,TCGA-AR-A1AY_x23552_y28672_BL,881103340,1156,71,4,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.768595041322314
candidate_0903,TCGA-BH-A5J0_x51200_y52224_BR,1454340408,1157,27,2,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.86
candidate_0904,TCGA-C8-A12M_x27648_y44032_TR,136829749,1159,70,80,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.7182539682539683
candidate_0905,TCGA-GI-A2C8_x36864_y27648_TL,2068839514,1160,14,6,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.7532467532467533
candidate_0906,TCGA-BH-A209_x25600_y65536_BR,209416643,1161,2,120,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.902097902097902
candidate_0907,TCGA-A2-A3XU_x35840_y59392_BL,633458001,1162,64,2,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.9154929577464788
candidate_0908,TCGA-C8-A8HR_x11264_y44032_BR,996611578,1163,74,2,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.8390804597701149
candidate_0909,TCGA-AO-A03V_x18432_y24576_TL,2139706551,1165,16,7,11,3,cfg01_gm1_c2_s30,-1.0,2.0,30,0.7681159420289855
candidate_0910,TCGA-A8-A08R_x31744_y11264_BL,2034002181,1166,16,77,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.7704918032786885
candidate_0911,TCGA-E2-A14V_x60416_y56320_TR,122561594,1167,53,1,10,2,cfg01_gm1_c2_s30,-1.0,2.0,30,0.9629629629629628
candidate_0912,TCGA-AO-A1KR_x36864_y27648_TL,1073308263,1169,155,211,8,0,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8560794044665012
candidate_0913,TCGA-A2-A0CO_x80896_y54272_BL,200921922,1170,7,1,14,6,cfg01_gm1_c2_s30,-1.0,2.0,30,0.6176470588235294
candidate_0914,TCGA-BH-A18F_x68608_y47104_BL,1676337236,1172,7,4,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.8275862068965517
candidate_0915,TCGA-AR-A24W_x76800_y31744_BR,1949787369,1173,3,5,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.6666666666666666
candidate_0916,TCGA-A8-A092_x37888_y13312_TL,129012031,1174,12,1,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.711864406779661
candidate_0917,TCGA-LL-A6FQ_x46080_y20480_BR,574929976,1175,43,1,13,5,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8524590163934426
candidate_0918,TCGA-AO-A129_x23552_y15360_TR,1680034488,1176,89,338,11,3,cfg01_gm1_c2_s30,-1.0,2.0,30,0.9675925925925926
candidate_0919,TCGA-GM-A3XL_x67584_y39936_BL,609629039,1177,26,9,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.6534653465346535
candidate_0920,TCGA-AO-A12C_x56320_y17408_BR,1248866982,1178,8,7,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.7951807228915663
candidate_0921,TCGA-S3-A6ZH_x9216_y20480_BR,147981644,1179,52,3,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.8271604938271605
candidate_0922,TCGA-AQ-A0Y5_x15360_y32768_BL,1834329898,1180,16,18,15,7,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8363636363636363
candidate_0923,TCGA-3C-AAAU_x93184_y28672_BR,840042626,1183,123,3,8,0,cfg01_gm1_c2_s30,-1.0,2.0,30,0.9774436090225564
candidate_0924,TCGA-AC-A2BM_x24576_y15360_BR,1143609143,1185,110,2,11,3,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8787878787878788
candidate_0925,TCGA-EW-A423_x70656_y69632_BR,289421092,1187,11,5,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.7931034482758621
candidate_0926,TCGA-AR-A2LH_x84992_y35840_BR,1048645173,1188,2,24,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.9206349206349206
candidate_0927,TCGA-A2-A0CX_x49152_y74752_TL,100208880,1191,7,6,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.7941176470588235
candidate_0928,TCGA-A8-A09G_x36864_y16384_BR,679176005,1192,20,5,8,0,cfg01_gm1_c2_s30,-1.0,2.0,30,0.7241379310344828
candidate_0929,TCGA-A2-A04N_x46080_y48128_TR,2005419012,1193,23,1,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.72
candidate_0930,TCGA-AR-A24L_x57344_y44032_TL,1539749375,1195,29,3,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.8333333333333334
candidate_0931,TCGA-S3-AA14_x60416_y66560_BR,63500767,1196,8,3,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.8333333333333334
candidate_0932,TCGA-BH-A0HB_x82944_y28672_TL,1939322688,1197,27,9,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.8493150684931506
candidate_0933,TCGA-A2-A04Q_x71680_y32768_BL,1214891141,1198,41,1,14,6,cfg01_gm1_c2_s30,-1.0,2.0,30,0.6962025316455697
candidate_0934,TCGA-AN-A0FT_x7168_y20480_TL,1963896283,1199,28,6,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.9047619047619048
candidate_0935,TCGA-B6-A0IN_x81920_y64512_BR,1706147783,1200,2,1,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.6363636363636364
candidate_0936,TCGA-A2-A1G1_x46080_y23552_BL,1416197763,1201,8,25,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.8192771084337349
candidate_0937,TCGA-A8-A095_x7168_y24576_TL,1337585196,1202,20,2,9,1,cfg01_gm1_c2_s30,-1.0,2.0,30,1.0
candidate_0938,TCGA-D8-A1XC_x61440_y35840_BL,2049523876,1203,51,1,9,1,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8765432098765432
candidate_0939,TCGA-EW-A1OV_x1024_y49152_BR,820461869,1204,66,18,9,1,cfg01_gm1_c2_s30,-1.0,2.0,30,0.7818181818181819
candidate_0940,TCGA-A8-A085_x27648_y30720_BL,480500164,1205,73,1,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.7951807228915663
candidate_0941,TCGA-A2-A3XY_x29696_y32768_BR,1321915239,1206,9,4,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.7936507936507936
candidate_0942,TCGA-E2-A1IJ_x33792_y9216_BL,1156376366,1207,3,2,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.875
candidate_0943,TCGA-BH-A5IZ_x70656_y37888_TL,532364879,1209,93,1,9,1,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8679245283018868
candidate_0944,TCGA-E9-A249_x9216_y38912_TR,153181196,1210,39,2,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.8787878787878788
candidate_0945,TCGA-Z7-A8R5_x23552_y67584_BR,563016227,1211,19,24,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.7563025210084033
candidate_0946,TCGA-A8-A07Z_x14336_y25600_BR,1597352599,1212,57,2,11,3,cfg01_gm1_c2_s30,-1.0,2.0,30,0.7848101265822784
candidate_0947,TCGA-E2-A14P_x53248_y13312_TR,96857601,1213,57,4,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.8333333333333334
candidate_0948,TCGA-AR-A0TU_x107520_y40960_BR,1832328845,1215,3,2,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.8333333333333334
candidate_0949,TCGA-A2-A0YF_x119808_y40960_BR,537171555,1216,134,4,15,7,cfg01_gm1_c2_s30,-1.0,2.0,30,0.9571428571428572
candidate_0950,TCGA-EW-A1IY_x60416_y30720_TR,1323890589,1217,2,1,15,7,cfg01_gm1_c2_s30,-1.0,2.0,30,0.7142857142857143
candidate_0951,TCGA-BH-A0BW_x82944_y52224_TL,513008356,1218,60,3,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.5474452554744526
candidate_0952,TCGA-E2-A152_x87040_y44032_TL,487141984,1219,38,1,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.8
candidate_0953,TCGA-A2-A0EP_x71680_y58368_TR,1889696916,1220,11,1,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.6111111111111112
candidate_0954,TCGA-A2-A3XU_x49152_y9216_TL,64696338,1221,94,3,10,2,cfg01_gm1_c2_s30,-1.0,2.0,30,0.979591836734694
candidate_0955,TCGA-D8-A1XO_x55296_y38912_TL,1407997583,1224,80,6,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.8518518518518519
candidate_0956,TCGA-A8-A07U_x34816_y66560_TR,1485889254,1225,29,10,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.627906976744186
candidate_0957,TCGA-E2-A576_x45056_y41984_TR,1636615521,1226,53,4,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.7604166666666666
candidate_0958,TCGA-D8-A3Z6_x45056_y47104_BL,53097098,1227,28,7,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.7101449275362319
candidate_0959,TCGA-A7-A0DC_x64512_y31744_TR,281442730,1228,107,5,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.9586776859504132
candidate_0960,TCGA-A7-A26J_x60416_y11264_BL,215552058,1229,53,5,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.8279569892473119
candidate_0961,TCGA-BH-A0H7_x51200_y53248_BL,163245354,1230,13,33,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.8735632183908046
candidate_0962,TCGA-AC-A2QI_x24576_y13312_TL,1947977542,1231,22,3,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.8048780487804879
candidate_0963,TCGA-A2-A4RY_x20480_y7168_TR,982233081,1232,12,4,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.7261904761904762
candidate_0964,TCGA-A8-A094_x25600_y12288_BL,1410687998,1233,33,9,11,3,cfg01_gm1_c2_s30,-1.0,2.0,30,0.6666666666666666
candidate_0965,TCGA-S3-A6ZG_x43008_y32768_TR,903426293,1235,95,4,13,5,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8057553956834532
candidate_0966,TCGA-GM-A2DI_x25600_y49152_BL,1312939917,1236,83,4,15,7,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8686868686868687
candidate_0967,TCGA-BH-A0HK_x83968_y45056_TL,1541921423,1237,47,7,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.7564102564102564
candidate_0968,TCGA-C8-A138_x52224_y21504_TL,1874119965,1238,78,2,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.9213483146067416
candidate_0969,TCGA-BH-A0BG_x51200_y32768_TR,767826925,1240,84,4,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.8947368421052632
candidate_0970,TCGA-A8-A086_x39936_y83968_TL,91645757,1245,28,1,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.9166666666666666
candidate_0971,TCGA-GM-A2DO_x32768_y2048_BR,1168537882,1246,99,45,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.8064516129032258
candidate_0972,TCGA-AQ-A04L_x43008_y35840_BL,411257670,1247,24,1,10,2,cfg01_gm1_c2_s30,-1.0,2.0,30,0.9166666666666666
candidate_0973,TCGA-D8-A1XW_x26624_y23552_BR,1509436055,1248,48,6,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.8818181818181818
candidate_0974,TCGA-E2-A14O_x58368_y44032_TL,204255569,1249,19,1,12,4,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8611111111111112
candidate_0975,TCGA-AR-A1AK_x22528_y32768_TL,428547696,1250,157,2,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.9878048780487804
candidate_0976,TCGA-D8-A1JL_x14336_y25600_BL,635693128,1251,47,5,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.675
candidate_0977,TCGA-BH-A18P_x45056_y18432_TR,1332591591,1252,24,1,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.94
candidate_0978,TCGA-E2-A14T_x57344_y48128_BR,924479523,1253,49,3,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.8666666666666667
candidate_0979,TCGA-A8-A06U_x6144_y25600_BR,355524432,1256,21,20,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.7232142857142857
candidate_0980,TCGA-BH-A0DZ_x49152_y37888_BR,773962591,1257,69,3,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.8690476190476191
candidate_0981,TCGA-D8-A1XQ_x55296_y8192_BR,715270478,1258,11,5,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.8208955223880597
candidate_0982,TCGA-BH-A0DZ_x48128_y61440_TR,2042531278,1259,49,2,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.85
candidate_0983,TCGA-AR-A5QP_x75776_y26624_BL,571031611,1260,57,4,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.8024691358024691
candidate_0984,TCGA-C8-A130_x17408_y32768_BR,1191965802,1261,56,7,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.9384615384615383
candidate_0985,TCGA-AC-A3W5_x25600_y21504_BL,294117581,1262,6,2,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.8484848484848485
candidate_0986,TCGA-E2-A1IF_x99328_y46080_BR,1519861335,1263,82,1,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.7857142857142857
candidate_0987,TCGA-A2-A4S3_x28672_y20480_TR,95307767,1264,27,5,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.8243243243243243
candidate_0988,TCGA-A8-A06R_x30720_y22528_BL,1903691098,1267,19,6,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.7789473684210526
candidate_0989,TCGA-D8-A1XZ_x26624_y23552_TR,1499467309,1268,87,2,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.8947368421052632
candidate_0990,TCGA-C8-A12X_x23552_y44032_TL,1200471497,1270,19,1,14,6,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8235294117647058
candidate_0991,TCGA-A8-A09D_x23552_y19456_TL,850701129,1271,42,4,12,4,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8833333333333333
candidate_0992,TCGA-A2-A3XT_x52224_y9216_TL,366579698,1273,87,4,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.946808510638298
candidate_0993,TCGA-S3-AA0Z_x12288_y16384_TL,30388446,1274,80,1,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.8461538461538461
candidate_0994,TCGA-LL-A5YL_x79872_y50176_TL,1971493850,1275,8,2,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.9130434782608696
candidate_0995,TCGA-LL-A5YM_x19456_y29696_BR,859681736,1276,58,2,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.8157894736842105
candidate_0996,TCGA-BH-A0HX_x71680_y46080_BR,770662466,1277,71,3,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.8690476190476191
candidate_0997,TCGA-A8-A08R_x79872_y23552_BR,1171501953,1278,18,9,13,5,cfg01_gm1_c2_s30,-1.0,2.0,30,0.5394736842105263
candidate_0998,TCGA-BH-A1FN_x21504_y35840_BL,230086585,1280,37,5,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.8518518518518519
candidate_0999,TCGA-D8-A1XG_x57344_y44032_TR,1659467443,1281,67,2,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.9
